side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
Blue,Middle,RooKie,Invictus Gaming,Qiyana,Jarvan IV,Rakan,Skarner,Lee Sin,Kayle,24.11666667,1,4,3,7,18,4,0,0,0,0,1,0,0,4.539516667,0.1658604008,0.08293020041,0.9122322046,0,6.651083333,1,2,0,0,0,0,0,0,0,0,1,,1,14.38868333,1,1,9,2,,,0,0,10793,447.5328265,0.1866332353,0.2012239982,9,0.3731859019,0.1168831169,4,0.1658604008,6,6,,,9376,254.9489979,8100,0.05714285714,164,13,8,1,7.339322737,3905,3067,838,5400,4785,615,4571,4203,368,71,78,-7,106,128,-22
Blue,ADC,JackeyLove,Invictus Gaming,Kai'Sa,Jarvan IV,Rakan,Skarner,Lee Sin,Kayle,24.11666667,1,7,0,1,18,4,0,0,0,0,0,0,0,4.539516667,0.2902557015,0,0.9122322046,0,6.651083333,1,2,0,0,0,0,0,0,0,0,1,,1,14.38868333,1,1,9,2,,,0,0,14486,600.6634416,0.2504928238,0.2683148097,8,0.3317208017,0.1038961039,12,0.4975812025,3,4,,,11426,339.9524534,9750,0.1458046768,222,8,8,0,9.536973048,3404,3535,-131,5618,5491,127,3607,3383,224,97,93,4,145,148,-3
Blue,Support,Baolan,Invictus Gaming,Alistar,Jarvan IV,Rakan,Skarner,Lee Sin,Kayle,24.11666667,1,0,1,7,18,4,0,0,0,0,0,0,0,4.539516667,0,0.04146510021,0.9122322046,0,6.651083333,1,2,0,0,0,0,0,0,0,0,1,,1,14.38868333,1,1,9,2,,,0,0,2794,115.85349,0.04831402386,0.06727146579,31,1.285418106,0.4025974026,10,0.4146510021,10,11,,,5283,85.23234278,4575,-0.08376963351,35,0,0,0,1.451278507,2079,2337,-258,2976,3164,-188,2268,2853,-585,16,15,1,24,23,1
Red,Top,Impact,Team Liquid,Aatrox,Pantheon,Jayce,Akali,Syndra,Lissandra,24.11666667,0,0,5,0,4,18,0,0,0,0,0,0,0,4.539516667,0,0.207325501,0.9122322046,0,6.651083333,2,1,0,0,0,0,0,0,0,0,0,,0,14.38868333,0,0,2,9,,,0,0,6726,278.894264,0.188821201,0.1609397196,10,0.4146510021,0.1428571429,2,0.08293020041,3,3,,,6513,136.234416,6575,-0.481962482,144,5,4,0,6.178299931,2790,3610,-820,3881,6503,-2622,4728,4970,-242,64,90,-26,84,147,-63
Red,Jungle,Xmithie,Team Liquid,Olaf,Pantheon,Jayce,Akali,Syndra,Lissandra,24.11666667,0,1,2,1,4,18,0,0,0,0,0,0,0,4.539516667,0.04146510021,0.08293020041,0.9122322046,1,6.651083333,2,1,2,1,0,1,0,1,0,0,0,,0,14.38868333,0,0,2,9,,,0,0,7196,298.3828611,0.2020156649,0.2242767431,12,0.4975812025,0.1714285714,5,0.207325501,9,9,,,7806,189.8487906,7750,0.0910623946,12,132,89,7,5.97097443,3331,3460,-129,5447,5112,335,3897,3502,395,71,61,10,107,85,22
Red,Middle,Jensen,Team Liquid,LeBlanc,Pantheon,Jayce,Akali,Syndra,Lissandra,24.11666667,0,2,5,1,4,18,0,0,0,0,0,0,1,4.539516667,0.08293020041,0.1658604008,0.9122322046,0,6.651083333,2,1,0,0,0,0,0,0,0,0,0,,0,14.38868333,0,0,2,9,,,0,0,12016,498.2446441,0.3373291036,0.247593389,7,0.2902557015,0.1,3,0.1243953006,3,4,,,8282,209.5861783,7650,-0.05714285714,179,8,8,0,7.753973739,3067,3905,-838,4785,5400,-615,4203,4571,-368,78,71,7,128,106,22
Red,ADC,Doublelift,Team Liquid,Xayah,Pantheon,Jayce,Akali,Syndra,Lissandra,24.11666667,0,0,3,1,4,18,0,0,0,0,0,0,0,4.539516667,0,0.2902557015,0.9122322046,0,6.651083333,2,1,0,0,0,0,0,0,0,0,0,,0,14.38868333,0,0,2,9,,,0,0,5883,243.9391845,0.1651553859,0.2798252231,10,0.4146510021,0.1428571429,10,0.4146510021,4,4,,,8940,236.8702142,8425,-0.1458046768,221,12,4,1,9.661368348,3535,3404,131,5491,5618,-127,3383,3607,-224,93,97,-4,148,145,3
Red,Support,CoreJJ,Team Liquid,Nautilus,Pantheon,Jayce,Akali,Syndra,Lissandra,24.11666667,0,1,3,0,4,18,0,0,0,0,0,0,0,4.539516667,0.04146510021,0,0.9122322046,0,6.651083333,2,1,0,0,0,0,0,0,0,0,0,,0,14.38868333,0,0,2,9,,,0,0,3800,157.5673808,0.1066786446,0.0873649251,31,1.285418106,0.4428571429,7,0.2902557015,7,9,,,5011,73.95383552,4975,0.08376963351,43,0,0,0,1.782999309,2337,2079,258,3164,2976,188,2853,2268,585,15,16,-1,23,24,-1
Blue,Team,Team,Invictus Gaming,,Jarvan IV,Rakan,Skarner,Lee Sin,Kayle,24.11666667,1,18,4,33,18,4,,,,,1,0,0,4.539516667,0.7463718037,0.1658604008,0.9122322046,0,6.651083333,1,2,1,2,0,0,0,1,0,0,1,15.32783333,1,14.38868333,1,1,9,2,,,0,0,57830,2397.926745,,,77,3.192812716,1,34,1.409813407,27,30,0.7407407407,0.3255813953,46693,1266.991016,40250,0.1289256198,672,122,91,5,32.92328956,16458,15060,1398,25609,22768,2841,18918,19064,-146,335,321,14,507,490,17
Red,Team,Team,Team Liquid,,Pantheon,Jayce,Akali,Syndra,Lissandra,24.11666667,0,4,18,3,4,18,,,,,0,0,1,4.539516667,0.1658604008,0.7463718037,0.9122322046,1,6.651083333,2,1,2,1,0,1,0,1,0,0,0,15.32783333,0,14.38868333,0,0,2,9,,,0,0,35621,1477.028334,,,70,2.902557015,1,27,1.119557706,26,29,0.4444444444,0.2432432432,36552,846.4934347,35375,-0.1289256198,599,157,105,8,31.34761576,15060,16458,-1398,22768,25609,-2841,19064,18918,146,321,335,-14,490,507,-17
Blue,Top,TheShy,Invictus Gaming,Yasuo,Renekton,Akali,LeBlanc,Kled,Ryze,43.88333333,1,3,2,12,22,18,0,0,0,0,0,0,0,12.10721667,0.06836308393,0.04557538929,0.9115077858,0,11.57835,3,3,1,0,0,1,0,0,0,0,0,,1,15.97631667,1,1,10,3,1,31.51743333,2,0,16791,382.6281808,0.1529722589,0.240315436,21,0.4785415875,0.1060606061,5,0.1139384732,6,6,,,18830,300.4120015,18170,0.2304741445,322,54,22,4,8.568173186,3456,2828,628,5981,4839,1142,4522,4330,192,92,70,22,167,123,44
Blue,Jungle,Ning,Invictus Gaming,Gragas,Renekton,Akali,LeBlanc,Kled,Ryze,43.88333333,1,0,5,14,22,18,0,0,0,0,0,0,0,12.10721667,0,0.1823015572,0.9115077858,0,11.57835,3,3,1,3,1,0,0,0,0,0,0,,1,15.97631667,1,1,10,3,1,31.51743333,2,0,11626,264.9297379,0.1059171867,0.1437742219,49,1.116597038,0.2474747475,14,0.319027725,24,24,,,13534,179.7283707,12500,-0.1884057971,37,170,129,1,4.717052791,3322,3220,102,4877,4733,144,3659,3563,96,68,63,5,104,92,12
Blue,Middle,RooKie,Invictus Gaming,Qiyana,Renekton,Akali,LeBlanc,Kled,Ryze,43.88333333,1,6,3,9,22,18,1,0,0,0,0,0,0,12.10721667,0.1367261679,0.04557538929,0.9115077858,0,11.57835,3,3,0,0,0,0,0,0,0,0,0,,1,15.97631667,1,1,10,3,1,31.51743333,2,0,22747,518.3516901,0.2072336355,0.1948885656,15,0.3418154197,0.07575757576,18,0.4101785036,10,10,,,16338,243.6250665,15050,0.1174815336,247,53,37,4,6.836308393,3456,3496,-40,4856,5195,-339,4790,4959,-169,96,101,-5,135,148,-13
Blue,ADC,JackeyLove,Invictus Gaming,Kog'Maw,Renekton,Akali,LeBlanc,Kled,Ryze,43.88333333,1,12,6,8,22,18,3,2,1,0,0,0,1,12.10721667,0.2734523357,0.1139384732,0.9115077858,0,11.57835,3,3,0,0,0,0,0,0,1,0,0,,1,15.97631667,1,1,10,3,1,31.51743333,2,0,51971,1184.299278,0.4734751515,0.3045364892,13,0.2962400304,0.06565656566,29,0.6608431447,5,5,,,22353,380.6930498,18025,0.1442379182,364,38,34,0,9.160653247,3761,3059,702,5260,5298,-38,3214,2887,327,100,75,25,141,125,16
Blue,Support,Baolan,Invictus Gaming,Lulu,Renekton,Akali,LeBlanc,Kled,Ryze,43.88333333,1,1,2,18,22,18,0,0,0,0,0,0,0,12.10721667,0.02278769464,0.02278769464,0.9115077858,0,11.57835,3,3,0,0,0,0,0,0,0,0,0,,1,15.97631667,1,1,10,3,1,31.51743333,2,0,6630,151.0824155,0.06040176741,0.1164852873,100,2.278769464,0.5050505051,25,0.5696923661,20,22,,,12037,145.6151918,10575,-0.1980830671,29,0,0,0,0.6608431447,2196,2704,-508,3238,4430,-1192,3037,2946,91,2,19,-17,8,38,-30
Red,Top,Sword,Griffin,Gnar,Pantheon,Jayce,Sona,Vayne,Kayle,43.88333333,0,2,6,9,18,22,0,0,0,0,0,0,0,12.10721667,0.04557538929,0.06836308393,0.9115077858,0,11.57835,3,3,0,1,0,0,0,0,0,0,1,,0,15.97631667,0,0,3,10,0,31.51743333,0,2,11627,264.9525256,0.126763481,0.1862238322,21,0.4785415875,0.1024390244,16,0.3646031143,5,5,,,14201,194.927763,14415,-0.2304741445,275,20,20,0,6.72236992,2828,3456,-628,4839,5981,-1142,4330,4522,-192,70,92,-22,123,167,-44
Red,Jungle,Tarzan,Griffin,Elise,Pantheon,Jayce,Sona,Vayne,Kayle,43.88333333,0,8,4,6,18,22,1,0,0,0,0,0,0,12.10721667,0.1823015572,0,0.9115077858,1,11.57835,3,3,3,1,2,0,0,1,0,0,1,,0,15.97631667,0,0,3,10,0,31.51743333,0,2,22663,516.4375237,0.2470835786,0.2349890278,48,1.093809343,0.2341463415,23,0.5241169768,18,18,,,16441,245.972199,15100,0.1884057971,45,203,147,0,5.651348272,3220,3322,-102,4733,4877,-144,3563,3659,-96,63,68,-5,92,104,-12
Red,Middle,Chovy,Griffin,Poppy,Pantheon,Jayce,Sona,Vayne,Kayle,43.88333333,0,2,5,8,18,22,0,0,0,0,0,0,0,12.10721667,0.04557538929,0.1367261679,0.9115077858,0,11.57835,3,3,0,0,0,0,0,0,0,0,1,,0,15.97631667,0,0,3,10,0,31.51743333,0,2,12181,277.5769085,0.1328034714,0.1498894075,23,0.5241169768,0.112195122,14,0.319027725,8,8,,,12532,156.8951006,13380,-0.1174815336,248,12,9,0,5.924800608,3496,3456,40,5195,4856,339,4959,4790,169,101,96,5,148,135,13
Red,ADC,Viper,Griffin,Garen,Pantheon,Jayce,Sona,Vayne,Kayle,43.88333333,0,5,4,10,18,22,0,0,0,0,1,0,0,12.10721667,0.1139384732,0.2734523357,0.9115077858,0,11.57835,3,3,0,0,0,0,0,0,0,1,1,,0,15.97631667,0,0,3,10,0,31.51743333,0,2,9558,217.8047854,0.1042061883,0.2546910377,57,1.298898595,0.2780487805,31,0.706418534,6,6,,,17346,266.5950627,15600,-0.1442379182,341,4,4,0,7.861754652,3059,3761,-702,5298,5260,38,2887,3214,-327,75,100,-25,125,141,-16
Red,Support,Lehends,Griffin,Yuumi,Pantheon,Jayce,Sona,Vayne,Kayle,43.88333333,0,1,3,14,18,22,0,0,0,0,0,1,0,12.10721667,0.02278769464,0.02278769464,0.9115077858,0,11.57835,3,3,0,0,0,0,0,0,0,0,1,,0,15.97631667,0,0,3,10,0,31.51743333,0,2,35693,813.361185,0.3891432808,0.1742066948,56,1.2761109,0.2731707317,25,0.5696923661,16,16,,,13649,182.3489556,12900,0.1980830671,118,0,0,0,2.688947968,2704,2196,508,4430,3238,1192,2946,3037,-91,19,2,17,38,8,30
Blue,Team,Team,Invictus Gaming,,Renekton,Akali,LeBlanc,Kled,Ryze,43.88333333,1,22,18,61,22,18,,,,,0,0,1,12.10721667,0.5013292822,0.4101785036,0.9115077858,0,11.57835,3,3,2,3,1,1,0,0,1,0,0,15.45905,1,15.97631667,1,1,10,3,1,31.51743333,2,0,109765,2501.291303,,,198,4.51196354,1,91,2.073680213,65,67,0.4482758621,0.4322033898,83092,1250.07368,74320,0.04014686203,999,315,222,9,29.94303076,16191,15307,884,24212,24495,-283,19222,18685,537,358,328,30,555,526,29
Red,Team,Team,Griffin,,Pantheon,Jayce,Sona,Vayne,Kayle,43.88333333,0,18,22,47,18,22,,,,,1,1,0,12.10721667,0.4101785036,0.5013292822,0.9115077858,1,11.57835,3,3,3,2,2,0,0,1,0,1,1,15.45905,0,15.97631667,0,0,3,10,0,31.51743333,0,2,91722,2090.132928,,,205,4.671477402,1,109,2.483858716,53,53,0.5942028986,0.4696969697,74169,1046.739081,71395,-0.04014686203,1027,239,180,0,28.84922142,15307,16191,-884,24495,24212,283,18685,19222,-537,328,358,-30,526,555,-29
Blue,Top,Sword,Griffin,Jayce,Gragas,Syndra,Renekton,Vladimir,Ryze,34.66666667,0,1,5,8,15,18,0,0,0,0,0,0,0,3.573333333,0.02884615385,0.08653846154,0.9519230769,0,7.1733,2,3,0,1,0,0,0,0,0,0,0,,1,11.36555,1,1,5,8,0,26.04946667,0,2,12957,373.7596154,0.2262717636,0.1865714602,19,0.5480769231,0.1292517007,11,0.3173076923,8,9,,,11260,194.4576923,10600,-0.3597678917,200,22,11,0,6.403846154,3201,3230,-29,5299,5056,243,4557,4532,25,91,70,21,123,113,10
Blue,Jungle,Tarzan,Griffin,Jarvan IV,Gragas,Syndra,Renekton,Vladimir,Ryze,34.66666667,0,2,5,12,15,18,0,0,0,0,0,1,0,3.573333333,0.05769230769,0.05769230769,0.9519230769,1,7.1733,2,3,2,2,1,1,0,0,0,0,0,,1,11.36555,1,1,5,8,0,26.04946667,0,2,6158,177.6346154,0.1075388995,0.1599745378,43,1.240384615,0.2925170068,13,0.375,17,21,,,10299,166.7365385,9700,-0.1953488372,14,128,98,0,4.096153846,3105,3209,-104,4614,5583,-969,3304,3400,-96,58,59,-1,80,98,-18
Blue,Middle,Chovy,Griffin,Galio,Gragas,Syndra,Renekton,Vladimir,Ryze,34.66666667,0,3,2,8,15,18,0,0,0,0,0,1,0,3.573333333,0.08653846154,0.1442307692,0.9519230769,0,7.1733,2,3,0,0,0,0,0,0,0,0,0,,1,11.36555,1,1,5,8,0,26.04946667,0,2,11993,345.9519231,0.2094371584,0.1987767076,18,0.5192307692,0.1224489796,3,0.08653846154,5,5,,,11701,207.1788462,11375,-0.1708542714,238,10,10,0,7.153846154,3208,3527,-319,5266,5753,-487,4894,4576,318,81,89,-8,141,150,-9
Blue,ADC,Viper,Griffin,Xayah,Gragas,Syndra,Renekton,Vladimir,Ryze,34.66666667,0,9,4,5,15,18,2,0,0,0,1,0,0,3.573333333,0.2596153846,0.2307692308,0.9519230769,0,7.1733,2,3,0,0,0,0,0,0,0,0,0,,1,11.36555,1,1,5,8,0,26.04946667,0,2,21053,607.2980769,0.3676545064,0.3515498727,13,0.375,0.08843537415,12,0.3461538462,3,6,,,17221,366.4096154,16300,-0.04790419162,300,33,22,8,9.605769231,4169,3076,1093,7772,4609,3163,3482,3107,375,89,80,9,153,117,36
Blue,Support,Lehends,Griffin,Rakan,Gragas,Syndra,Renekton,Vladimir,Ryze,34.66666667,0,0,2,13,15,18,0,0,0,0,0,1,0,3.573333333,0,0,0.9519230769,0,7.1733,2,3,0,0,0,0,0,0,0,0,0,,1,11.36555,1,1,5,8,0,26.04946667,0,2,5102,147.1730769,0.08909767214,0.1031274217,54,1.557692308,0.3673469388,7,0.2019230769,14,14,,,8245,107.4865385,8800,0.2278481013,10,0,0,0,0.2884615385,2438,1969,469,4092,2921,1171,2498,2209,289,0,14,-14,3,21,-18
Red,Top,TheShy,Invictus Gaming,Kayle,Pantheon,Qiyana,Akali,Elise,Rek'Sai,34.66666667,1,3,4,11,18,15,0,0,0,0,0,0,0,3.573333333,0.08653846154,0.02884615385,0.9519230769,0,7.1733,3,2,1,0,0,0,1,0,0,0,1,,0,11.36555,0,0,8,5,1,26.04946667,2,0,15360,443.0769231,0.2391629297,0.2468136829,15,0.4326923077,0.1271186441,5,0.1442307692,3,4,,,15890,328.0153846,15250,0.3597678917,246,39,17,7,8.221153846,3230,3201,29,5056,5299,-243,4532,4557,-25,70,91,-21,113,123,-10
Red,Jungle,Ning,Invictus Gaming,Lee Sin,Pantheon,Qiyana,Akali,Elise,Rek'Sai,34.66666667,1,2,2,12,18,15,0,0,0,0,0,0,0,3.573333333,0.05769230769,0.05769230769,0.9519230769,0,7.1733,3,2,2,2,0,0,2,0,0,0,1,,0,11.36555,0,0,8,5,1,26.04946667,2,0,7510,216.6346154,0.1169344793,0.1713665567,20,0.5769230769,0.1694915254,13,0.375,9,11,,,12414,227.7461538,11800,0.1953488372,23,158,115,4,5.221153846,3209,3105,104,5583,4614,969,3400,3304,96,59,58,1,98,80,18
Red,Middle,RooKie,Invictus Gaming,LeBlanc,Pantheon,Qiyana,Akali,Elise,Rek'Sai,34.66666667,1,5,2,10,18,15,1,1,0,0,0,0,0,3.573333333,0.1442307692,0.08653846154,0.9519230769,0,7.1733,3,2,0,0,0,0,0,0,0,0,1,,0,11.36555,0,0,8,5,1,26.04946667,2,0,18091,521.8557692,0.2816859741,0.2143210627,9,0.2596153846,0.07627118644,19,0.5480769231,4,4,,,14393,284.8326923,13500,0.1708542714,235,33,23,0,7.730769231,3527,3208,319,5753,5266,487,4576,4894,-318,89,81,8,150,141,9
Red,ADC,JackeyLove,Invictus Gaming,Kai'Sa,Pantheon,Qiyana,Akali,Elise,Rek'Sai,34.66666667,1,8,3,5,18,15,2,2,0,0,0,0,1,3.573333333,0.2307692308,0.2596153846,0.9519230769,0,7.1733,3,2,0,0,0,0,0,0,0,0,1,,0,11.36555,0,0,8,5,1,26.04946667,2,0,19959,575.7403846,0.3107716741,0.2963014412,10,0.2884615385,0.08474576271,16,0.4615384615,4,4,,,18170,393.7846154,17100,0.04790419162,320,41,22,12,10.41346154,3076,4169,-1093,4609,7772,-3163,3107,3482,-375,80,89,-9,117,153,-36
Red,Support,Baolan,Invictus Gaming,Nautilus,Pantheon,Qiyana,Akali,Elise,Rek'Sai,34.66666667,1,0,4,7,18,15,0,0,0,0,0,0,0,3.573333333,0,0,0.9519230769,0,7.1733,3,2,0,0,0,0,0,0,0,0,1,,0,11.36555,0,0,8,5,1,26.04946667,2,0,3304,95.30769231,0.0514449427,0.07119725647,64,1.846153846,0.5423728814,14,0.4038461538,25,26,,,7799,94.62115385,7000,-0.2278481013,53,0,0,0,1.528846154,1969,2438,-469,2921,4092,-1171,2209,2498,-289,14,0,14,21,3,18
Blue,Team,Team,Griffin,,Gragas,Syndra,Renekton,Vladimir,Ryze,34.66666667,0,15,18,46,15,18,,,,,1,1,0,3.573333333,0.4326923077,0.5192307692,0.9519230769,1,7.1733,2,3,2,3,1,1,0,0,0,0,0,11.82271667,1,11.36555,1,1,5,8,0,26.04946667,0,2,57263,1651.817308,,,147,4.240384615,1,46,1.326923077,47,55,0.4583333333,0.3428571429,58726,1042.269231,56775,-0.1297096973,762,193,141,8,27.54807692,16121,15011,1110,27043,23922,3121,18735,17824,911,319,312,7,500,499,1
Red,Team,Team,Invictus Gaming,,Pantheon,Qiyana,Akali,Elise,Rek'Sai,34.66666667,1,18,15,45,18,15,,,,,0,0,1,3.573333333,0.5192307692,0.4326923077,0.9519230769,0,7.1733,3,2,3,2,0,0,3,0,0,0,1,11.82271667,0,11.36555,0,0,8,5,1,26.04946667,2,0,64224,1852.615385,,,118,3.403846154,1,67,1.932692308,45,49,0.5849056604,0.2535211268,68666,1329,64650,0.1297096973,877,271,177,23,33.11538462,15011,16121,-1110,23922,27043,-3121,17824,18735,-911,312,319,-7,499,500,-1
Blue,Top,TheShy,Invictus Gaming,Vladimir,Renekton,Akali,LeBlanc,Camille,Kled,36.55,0,1,4,4,6,19,0,0,0,0,0,0,0,5.366683333,0.02735978112,0.02735978112,0.683994528,0,5.922566667,1,4,0,0,0,0,0,0,0,0,0,,0,13.65798333,0,0,2,11,0,29.827,0,1,22901,626.5663475,0.447634871,0.2456487533,12,0.3283173735,0.09302325581,4,0.1094391245,1,1,,,13086,228.0897401,12525,0.0524375256,298,19,11,0,8.673050616,3464,3333,131,5531,5123,408,4994,4071,923,90,72,18,139,114,25
Blue,Jungle,Ning,Invictus Gaming,Lee Sin,Renekton,Akali,LeBlanc,Camille,Kled,36.55,0,2,3,2,6,19,0,0,0,0,0,0,0,5.366683333,0.05471956224,0.1641586867,0.683994528,0,5.922566667,1,4,1,1,0,0,0,1,0,0,0,,0,13.65798333,0,0,2,11,0,29.827,0,1,5953,162.872777,0.1163604378,0.1686245853,22,0.6019151847,0.1705426357,10,0.2735978112,11,12,,,10472,156.5712722,10275,-0.09942196532,20,155,119,9,4.787961696,3295,3522,-227,5036,5633,-597,3637,3444,193,66,64,2,96,99,-3
Blue,Middle,RooKie,Invictus Gaming,Qiyana,Renekton,Akali,LeBlanc,Camille,Kled,36.55,0,1,4,4,6,19,0,0,0,0,0,0,0,5.366683333,0.02735978112,0.08207934337,0.683994528,0,5.922566667,1,4,0,0,0,0,0,0,0,0,0,,0,13.65798333,0,0,2,11,0,29.827,0,1,8621,235.8686731,0.1685105551,0.2237555028,16,0.4377564979,0.1240310078,11,0.3009575923,12,12,,,12343,207.7614227,11100,-0.04835164835,235,28,25,0,7.195622435,3330,3383,-53,4914,5171,-257,3977,4296,-319,72,84,-12,116,132,-16
Blue,ADC,JackeyLove,Invictus Gaming,Kai'Sa,Renekton,Akali,LeBlanc,Camille,Kled,36.55,0,2,4,0,6,19,1,0,0,0,0,0,1,5.366683333,0.05471956224,0.218878249,0.683994528,0,5.922566667,1,4,0,3,0,0,0,0,0,0,0,,0,13.65798333,0,0,2,11,0,29.827,0,1,8415,230.2325581,0.1644839719,0.2914094774,8,0.218878249,0.06201550388,13,0.3556771546,2,2,,,14639,270.5794802,14550,-0.1755485893,370,14,14,0,10.50615595,3365,3359,6,5065,6039,-974,3242,3522,-280,92,89,3,142,147,-5
Blue,Support,Baolan,Invictus Gaming,Morgana,Renekton,Akali,LeBlanc,Camille,Kled,36.55,0,0,4,1,6,19,0,0,0,0,0,0,0,5.366683333,0,0.02735978112,0.683994528,0,5.922566667,1,4,0,0,0,0,0,0,0,0,0,,0,13.65798333,0,0,2,11,0,29.827,0,1,5270,144.1860465,0.1030101642,0.07056168121,71,1.94254446,0.5503875969,22,0.6019151847,30,30,,,7144,65.51792066,6800,-0.2855341948,24,0,0,0,0.6566347469,2065,2089,-24,2934,3868,-934,2437,2716,-279,5,3,2,7,7,0
Red,Top,Sword,Griffin,Kayle,Pantheon,Jayce,Gragas,Fiora,Olaf,36.55,1,1,5,13,19,6,0,0,0,0,0,0,0,5.366683333,0.02735978112,0.02735978112,0.683994528,0,5.922566667,4,1,0,0,0,0,0,0,0,0,1,,1,13.65798333,1,1,11,2,1,29.827,1,0,11204,306.5389877,0.1670468608,0.1771557825,17,0.4651162791,0.1055900621,5,0.1367989056,4,4,,,12785,219.854446,11885,-0.0524375256,220,17,13,1,6.484268126,3333,3464,-131,5123,5531,-408,4071,4994,-923,72,90,-18,114,139,-25
Red,Jungle,Tarzan,Griffin,Elise,Pantheon,Jayce,Gragas,Fiora,Olaf,36.55,1,6,0,9,19,6,1,1,0,0,1,0,0,5.366683333,0.1641586867,0.05471956224,0.683994528,1,5.922566667,4,1,1,1,0,1,0,0,0,0,1,,1,13.65798333,1,1,11,2,1,29.827,1,0,14805,405.0615595,0.2207362347,0.1818295656,46,1.258549932,0.2857142857,15,0.4103967168,16,16,,,12997,225.6547196,11350,0.09942196532,20,162,106,6,4.979480164,3522,3295,227,5633,5036,597,3444,3637,-193,64,66,-2,99,96,3
Red,Middle,Chovy,Griffin,Sion,Pantheon,Jayce,Gragas,Fiora,Olaf,36.55,1,3,0,6,19,6,0,0,0,0,0,1,0,5.366683333,0.08207934337,0.02735978112,0.683994528,0,5.922566667,4,1,0,0,0,0,0,0,0,0,1,,1,13.65798333,1,1,11,2,1,29.827,1,0,10166,278.1395349,0.1515707236,0.2197709846,13,0.3556771546,0.08074534161,15,0.4103967168,2,2,,,14718,272.7409029,11650,0.04835164835,312,10,4,2,8.809849521,3383,3330,53,5171,4914,257,4296,3977,319,84,72,12,132,116,16
Red,ADC,Viper,Griffin,Xayah,Pantheon,Jayce,Gragas,Fiora,Olaf,36.55,1,8,0,6,19,6,1,1,1,1,0,1,0,5.366683333,0.218878249,0.05471956224,0.683994528,0,5.922566667,4,1,3,0,2,1,0,0,0,0,1,,1,13.65798333,1,1,11,2,1,29.827,1,0,25104,686.8399453,0.3742899316,0.3115490946,19,0.5198358413,0.1180124224,15,0.4103967168,8,8,,,18881,386.6396717,17350,0.1755485893,330,60,25,8,10.67031464,3359,3365,-6,6039,5065,974,3522,3242,280,89,92,-3,147,142,5
Red,Support,Lehends,Griffin,Rakan,Pantheon,Jayce,Gragas,Fiora,Olaf,36.55,1,1,1,16,19,6,0,0,0,0,0,1,0,5.366683333,0.02735978112,0,0.683994528,0,5.922566667,4,1,0,0,0,0,0,0,0,0,1,,1,13.65798333,1,1,11,2,1,29.827,1,0,5792,158.4678523,0.08635624935,0.1096945727,66,1.805745554,0.4099378882,20,0.5471956224,22,22,,,9725,136.1335157,9065,0.2855341948,24,0,0,0,0.6566347469,2089,2065,24,3868,2934,934,2716,2437,279,3,5,-2,7,7,0
Blue,Team,Team,Invictus Gaming,,Renekton,Akali,LeBlanc,Camille,Kled,36.55,0,6,19,11,6,19,,,,,0,0,1,5.366683333,0.1641586867,0.5198358413,0.683994528,0,5.922566667,1,4,1,4,0,0,0,1,0,0,0,13.27251667,0,13.65798333,0,0,2,11,0,29.827,0,1,51160,1399.726402,,,129,3.529411765,1,60,1.641586867,56,57,0.3620689655,0.4078947368,57684,928.5198358,55250,-0.1038181038,947,216,169,9,31.81942544,15519,15686,-167,23480,25834,-2354,18287,18049,238,325,312,13,500,499,1
Red,Team,Team,Griffin,,Pantheon,Jayce,Gragas,Fiora,Olaf,36.55,1,19,6,50,19,6,,,,,1,1,0,5.366683333,0.5198358413,0.1641586867,0.683994528,1,5.922566667,4,1,4,1,2,2,0,0,0,0,1,13.27251667,1,13.65798333,1,1,11,2,1,29.827,1,0,67071,1835.04788,,,161,4.404924761,1,70,1.915184679,52,52,0.5344827586,0.5492957746,69106,1241.023256,61300,0.1038181038,906,249,148,17,31.6005472,15686,15519,167,25834,23480,2354,18049,18287,-238,312,325,-13,499,500,-1
Blue,Top,Sword,Griffin,Jayce,Syndra,LeBlanc,Renekton,Yasuo,Lucian,25.7,0,0,6,1,4,16,0,0,0,0,0,0,1,6.1156,0,0.3112840467,0.7782101167,0,6.55125,1,2,0,0,0,0,0,0,0,0,0,,0,14.50891667,0,0,1,8,0,20.52873333,0,1,7302,284.1245136,0.1678042054,0.1701197397,14,0.5447470817,0.152173913,5,0.1945525292,6,6,,,7155,145.2809339,7100,-0.4698275862,172,0,0,0,6.692607004,2800,4167,-1367,4081,7061,-2980,3740,4517,-777,66,88,-22,94,146,-52
